"Qubit","T1 (us)","T2 (us)","판독 지정 오류","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID 오류","단일 큐비트 게이트 길이 (ns)","RX 오류","Z축 회전(rz) 오류","√x (sx) 오류","Pauli-X 오류","CZ 오류","게이트 길이 (ns)","RZZ 오류","MEASURE 오류","Operational"
"84","275.2549222591569","265.5957970499459","0.0087890625","0.0107421875","0.0068359375","2584","0.00022287734028343976","36","0.00022287734028343976","0","0.00022287734028343976","0.00022287734028343976","83:0.0025943069996743895;85:0.0035003287215023826","83:68;85:68","83:0.0022795459128138462;85:0.0030133959738290472","0.0087890625","Yes"
"85","103.66939996303248","68.09208103553776","0.04443359375","0.08740234375","0.00146484375","2584","0.000342220120404219","36","0.000342220120404219","0","0.000342220120404219","0.000342220120404219","77:0.0039032080164127514;86:0.003236429862267215;84:0.0035003287215023826","77:68;86:68;84:68","77:0.0038530183876953616;86:0.020701661031814478;84:0.0030133959738290472","0.04443359375","Yes"
"86","128.18843499325536","22.58538555203947","0.009765625","0.01904296875","0.00048828125","2584","0.00041742072078030604","36","0.00041742072078030604","0","0.00041742072078030604","0.00041742072078030604","85:0.003236429862267215;87:0.0043976515590556375","85:68;87:68","85:0.020701661031814478;87:0.014837568686884628","0.009765625","Yes"
"87","142.45028837120836","105.15240005240567","0.005615234375","0.01025390625","0.0009765625","2584","0.0003766982392874541","36","0.0003766982392874541","0","0.0003766982392874541","0.0003766982392874541","86:0.0043976515590556375;88:0.002047961985572888;97:0.001658163049514827","86:68;88:68;97:68","86:0.014837568686884628;88:0.004256458192641366;97:0.0027039690853335185","0.005615234375","Yes"
"88","244.4525070923789","168.8923449024218","0.024169921875","0.0302734375","0.01806640625","2584","0.00025130428308179964","36","0.00025130428308179964","0","0.00025130428308179964","0.00025130428308179964","87:0.002047961985572888;89:0.001715789468466844","87:68;89:68","87:0.004256458192641366;89:0.002502030693766033","0.024169921875","Yes"
"89","224.6545328530336","236.49942122250408","0.0078125","0.013671875","0.001953125","2584","0.00027307659488582465","36","0.00027307659488582465","0","0.00027307659488582465","0.00027307659488582465","90:0.004819201898864506;88:0.001715789468466844;78:0.002211278267375022","90:68;88:68;78:68","90:0.004860565330349315;88:0.002502030693766033;78:0.0024552648020227386","0.0078125","Yes"
"90","53.2917183420631","38.39544903885531","0.021728515625","0.0234375","0.02001953125","2584","0.0013285420953482602","36","0.0013285420953482602","0","0.0013285420953482602","0.0013285420953482602","89:0.004819201898864506;91:0.005472729294976303","89:68;91:80","89:0.004860565330349315;91:0.004275077722753762","0.021728515625","Yes"
"91","167.4870991085517","260.96897455905827","0.0068359375","0.01025390625","0.00341796875","2584","0.00026573774554524636","36","0.00026573774554524636","0","0.00026573774554524636","0.00026573774554524636","98:0.0014325806163005272;90:0.005472729294976303;92:0.0017035024829267498","98:68;90:80;92:68","98:0.0020904063659463457;90:0.004275077722753762;92:0.0017599444647129203","0.0068359375","Yes"
"92","210.9654117146335","180.07978149262559","0.0087890625","0.017578125","0","2584","0.0002621366424450635","36","0.0002621366424450635","0","0.0002621366424450635","0.0002621366424450635","91:0.0017035024829267498;93:0.0025063338124654833","91:68;93:68","91:0.0017599444647129203;93:0.001979893410173683","0.0087890625","Yes"
"93","290.92573871969427","222.39232173727487","0.009521484375","0.01416015625","0.0048828125","2584","0.00016912338489428807","36","0.00016912338489428807","0","0.00016912338489428807","0.00016912338489428807","94:0.00195622394420622;79:0.0023988853502201757;92:0.0025063338124654833","94:68;79:68;92:68","94:0.003165931816511952;79:0.0017967066269898302;92:0.001979893410173683","0.009521484375","Yes"
"94","211.69275190787013","229.93004824997007","0.009521484375","0.01513671875","0.00390625","2584","0.00021184205187091263","36","0.00021184205187091263","0","0.00021184205187091263","0.00021184205187091263","93:0.00195622394420622;95:0.001252697150000287","93:68;95:68","93:0.003165931816511952;95:0.0017853048882745803","0.009521484375","Yes"
"95","292.5970247463158","320.1099157821569","0.008544921875","0.0126953125","0.00439453125","2584","0.0005089526685134945","36","0.0005089526685134945","0","0.0005089526685134945","0.0005089526685134945","99:0.0018158128158369535;94:0.001252697150000287","99:68;94:68","99:0.001825650484296143;94:0.0017853048882745803","0.008544921875","Yes"
"96","153.83264922172276","36.19554759034605","0.02294921875","0.0400390625","0.005859375","2584","0.000693465768827986","36","0.000693465768827986","0","0.000693465768827986","0.000693465768827986","83:0.0081869912777153;103:0.004440752938759118","83:68;103:68","83:0.006295606040790491;103:0.0036031692318004294","0.02294921875","Yes"
"97","153.24441442390176","51.6749926326019","0.007568359375","0.0107421875","0.00439453125","2584","0.00017806485883984982","36","0.00017806485883984982","0","0.00017806485883984982","0.00017806485883984982","87:0.001658163049514827;107:0.0012590285445132077","87:68;107:68","87:0.0027039690853335185;107:0.001507914459094345","0.007568359375","Yes"
"98","308.7191956556203","39.715504198163536","0.006103515625","0.0107421875","0.00146484375","2584","0.00013712602071593486","36","0.00013712602071593486","0","0.00013712602071593486","0.00013712602071593486","91:0.0014325806163005272;111:0.002350062065529207","91:68;111:68","91:0.0020904063659463457;111:0.0022817341367166732","0.006103515625","Yes"
"99","138.61955867212342","40.32856431592954","0.0126953125","0.0244140625","0.0009765625","2584","0.00025076270061393126","36","0.00025076270061393126","0","0.00025076270061393126","0.00025076270061393126","115:0.0028060303230211248;95:0.0018158128158369535","115:68;95:68","115:0.0021438706694612286;95:0.001825650484296143","0.0126953125","Yes"
"100","121.88628660012147","94.82184392801278","0.01513671875","0.029296875","0.0009765625","2584","0.000735036280680674","36","0.000735036280680674","0","0.000735036280680674","0.000735036280680674","101:0.005564656535390733","101:68","101:0.002400723549078304","0.01513671875","Yes"
"101","158.18941036096973","61.39802291723106","0.00537109375","0.009765625","0.0009765625","2584","0.00035440194605577984","36","0.00035440194605577984","0","0.00035440194605577984","0.00035440194605577984","100:0.005564656535390733;116:0.003361037839107267;102:0.0020379629088503604","100:68;116:68;102:68","100:0.002400723549078304;116:0.004257163204577696;102:0.005834908956743573","0.00537109375","Yes"
"102","103.38084739288264","51.69909461972859","0.0146484375","0.02880859375","0.00048828125","2584","0.0005913903554877505","36","0.0005913903554877505","0","0.0005913903554877505","0.0005913903554877505","101:0.0020379629088503604;103:0.005209583599086909","101:68;103:68","101:0.005834908956743573;103:0.004954051813433891","0.0146484375","Yes"
"103","115.88430708637415","73.00800214794847","0.010498046875","0.0205078125","0.00048828125","2584","0.0006665671544251357","36","0.0006665671544251357","0","0.0006665671544251357","0.0006665671544251357","104:0.0026094159859857136;96:0.004440752938759118;102:0.005209583599086909","104:68;96:68;102:68","104:0.004319807504904044;96:0.0036031692318004294;102:0.004954051813433891","0.010498046875","Yes"
"104","218.67008088063602","159.7605559271247","0.010498046875","0.0166015625","0.00439453125","2584","0.00017991670334542687","36","0.00017991670334542687","0","0.00017991670334542687","0.00017991670334542687","103:0.0026094159859857136;105:0.0016757744620333193","103:68;105:68","103:0.004319807504904044;105:0.002211194155797569","0.010498046875","Yes"
"105","147.96882929388167","121.47753951336762","0.010986328125","0.0166015625","0.00537109375","2584","0.00028667519743309485","36","0.00028667519743309485","0","0.00028667519743309485","0.00028667519743309485","104:0.0016757744620333193;106:0.002443352668520471;117:0.0045318352112097005","104:68;106:68;117:68","104:0.002211194155797569;106:0.003028392919298767;117:0.0036636001999508228","0.010986328125","Yes"
"106","340.2420935836111","209.26454274751276","0.014892578125","0.021484375","0.00830078125","2584","0.0005115818216063561","36","0.0005115818216063561","0","0.0005115818216063561","0.0005115818216063561","107:0.0028462778634111563;105:0.002443352668520471","107:68;105:68","107:0.0017214771272900942;105:0.003028392919298767","0.014892578125","Yes"
"107","323.3480312769214","275.8082704670589","0.011962890625","0.0126953125","0.01123046875","2584","0.00015636157452128318","36","0.00015636157452128318","0","0.00015636157452128318","0.00015636157452128318","106:0.0028462778634111563;108:0.002389828460046428;97:0.0012590285445132077","106:68;108:68;97:68","106:0.0017214771272900942;108:0.002283126979131911;97:0.001507914459094345","0.011962890625","Yes"
"108","37.95479729714724","49.60286671601895","0.01318359375","0.0234375","0.0029296875","2584","0.0006682877242754479","36","0.0006682877242754479","0","0.0006682877242754479","0.0006682877242754479","107:0.002389828460046428;109:0.0030500654365017976","107:68;109:68","107:0.002283126979131911;109:0.0023951502371065414","0.01318359375","Yes"
"109","181.16664121165613","91.14517319799046","0.010986328125","0.0205078125","0.00146484375","2584","0.00040844377593173237","36","0.00040844377593173237","0","0.00040844377593173237","0.00040844377593173237","108:0.0030500654365017976;110:0.0019700324903977884;118:0.0038696863174655927","108:68;110:68;118:68","108:0.0023951502371065414;110:0.0013800527333783785;118:0.003982278429688929","0.010986328125","Yes"
"110","272.43828341859717","284.4981368552827","0.01025390625","0.009765625","0.0107421875","2584","0.000503602264198561","36","0.000503602264198561","0","0.000503602264198561","0.000503602264198561","109:0.0019700324903977884;111:0.00228570907896386","109:68;111:68","109:0.0013800527333783785;111:0.0018117835780340485","0.01025390625","Yes"
"111","159.97878044244962","35.90399500637988","0.00927734375","0.01318359375","0.00537109375","2584","0.00018094003403787518","36","0.00018094003403787518","0","0.00018094003403787518","0.00018094003403787518","112:0.003582072754804516;110:0.00228570907896386;98:0.002350062065529207","112:68;110:68;98:68","112:0.003917963566781479;110:0.0018117835780340485;98:0.0022817341367166732","0.00927734375","Yes"
"112","292.26849333028986","178.62099029188792","0.0087890625","0.0146484375","0.0029296875","2584","0.0005559480416875425","36","0.0005559480416875425","0","0.0005559480416875425","0.0005559480416875425","111:0.003582072754804516","111:68;113:68","111:0.003917963566781479;113:0.003884297461257874","0.0087890625","Yes"
"113","174.17396248884862","121.1111020107495","0.4951171875","0.990234375","0","2584","","36","","0","","","","119:68;112:68;114:68","112:0.003884297461257874;114:0.006235999635771122","0.4951171875","Yes"
"114","240.39460549403935","192.11816225899634","0.00537109375","0.0078125","0.0029296875","2584","0.0003636209573515474","36","0.0003636209573515474","0","0.0003636209573515474","0.0003636209573515474","115:0.002522817953502149","115:68;113:68","115:0.0017069531025824258;113:0.006235999635771122","0.00537109375","Yes"
"115","219.29388876448525","84.014383575775","0.00830078125","0.009765625","0.0068359375","2584","0.00012633287251216047","36","0.00012633287251216047","0","0.00012633287251216047","0.00012633287251216047","99:0.0028060303230211248;114:0.002522817953502149","99:68;114:68","99:0.0021438706694612286;114:0.0017069531025824258","0.00830078125","Yes"
"116","86.43267918990156","10.986328085380071","0.020751953125","0.025390625","0.01611328125","2584","0.0005612639281046205","36","0.0005612639281046205","0","0.0005612639281046205","0.0005612639281046205","101:0.003361037839107267;121:0.0030409379586879004","101:68;121:68","101:0.004257163204577696;121:0.003772505240197177","0.020751953125","Yes"
"117","122.29199011977532","8.353702806858415","0.017822265625","0.01806640625","0.017578125","2584","0.0004361622383673273","36","0.0004361622383673273","0","0.0004361622383673273","0.0004361622383673273","105:0.0045318352112097005;125:0.00403562296773069","105:68;125:68","105:0.0036636001999508228;125:0.0028232913101037815","0.017822265625","Yes"
"118","120.46324567402282","62.165073213651596","0.00732421875","0.01123046875","0.00341796875","2584","0.0003393710337426957","36","0.0003393710337426957","0","0.0003393710337426957","0.0003393710337426957","109:0.0038696863174655927;129:0.0024387900219579872","109:68;129:68","109:0.003982278429688929;129:0.010137198434788497","0.00732421875","Yes"
"119","219.27191136271216","75.6274732378708","0.201904296875","0.38720703125","0.0166015625","2584","","36","","0","","","","113:68;133:68","","0.201904296875","Yes"
"120","173.88547255503312","77.40362307266864","0.014892578125","0.029296875","0.00048828125","2584","0.00035528366003235404","36","0.00035528366003235404","0","0.00035528366003235404","0.00035528366003235404","121:0.0016185431102804237","121:68","121:0.002000485411573466","0.014892578125","Yes"
"121","269.68281754218935","258.6206106325025","0.0439453125","0.07861328125","0.00927734375","2584","0.0004173521272023613","36","0.0004173521272023613","0","0.0004173521272023613","0.0004173521272023613","120:0.0016185431102804237;122:0.004253429939976572;116:0.0030409379586879004","120:68;122:80;116:68","120:0.002000485411573466;122:0.0026300087785638693;116:0.003772505240197177","0.0439453125","Yes"
"122","155.34206924529502","24.10050816973091","0.017822265625","0.029296875","0.00634765625","2584","0.0003126770345744502","36","0.0003126770345744502","0","0.0003126770345744502","0.0003126770345744502","121:0.004253429939976572;123:0.00158526085327787","121:80;123:68","121:0.0026300087785638693;123:0.0023025748736203167","0.017822265625","Yes"
"123","231.5977444614845","100.32203607352876","0.022216796875","0.025390625","0.01904296875","2584","0.0004795581933037868","36","0.0004795581933037868","0","0.0004795581933037868","0.0004795581933037868","136:0.0030238686250486924;124:0.0025879272964245414;122:0.00158526085327787","136:68;124:68;122:68","136:0.0029685682097094768;124:0.002076504850714145;122:0.0023025748736203167","0.022216796875","Yes"
"124","145.04365765715832","11.221713669308519","0.00439453125","0.0078125","0.0009765625","2584","0.0005253745345557075","36","0.0005253745345557075","0","0.0005253745345557075","0.0005253745345557075","123:0.0025879272964245414;125:0.0040994541690235475","123:68;125:68","123:0.002076504850714145;125:0.002024355728280386","0.00439453125","Yes"
"125","114.78577649046427","40.95712328623031","0.011474609375","0.0224609375","0.00048828125","2584","0.00045558904936106965","36","0.00045558904936106965","0","0.00045558904936106965","0.00045558904936106965","117:0.00403562296773069;124:0.0040994541690235475;126:0.002678349790378287","117:68;124:68;126:68","117:0.0028232913101037815;124:0.002024355728280386;126:0.0033037125743247686","0.011474609375","Yes"
"126","129.56675766128558","42.975719193920995","0.008056640625","0.0126953125","0.00341796875","2584","0.0006037818576709591","36","0.0006037818576709591","0","0.0006037818576709591","0.0006037818576709591","127:0.0021191636953574455;125:0.002678349790378287","127:68;125:68","127:0.0027332782531333533;125:0.0033037125743247686","0.008056640625","Yes"
"127","123.49917234660904","17.87196039977848","0.026611328125","0.03271484375","0.0205078125","2584","0.0002577397514830426","36","0.0002577397514830426","0","0.0002577397514830426","0.0002577397514830426","126:0.0021191636953574455;128:0.002017384233744729;137:0.002845076582471101","126:68;128:68;137:68","126:0.0027332782531333533;128:0.0020206097606759454;137:0.0014507511843198373","0.026611328125","Yes"
"128","116.29611321860494","150.83386056644426","0.00537109375","0.00927734375","0.00146484375","2584","0.00039214032498615346","36","0.00039214032498615346","0","0.00039214032498615346","0.00039214032498615346","127:0.002017384233744729;129:0.0031798610600704547","127:68;129:68","127:0.0020206097606759454;129:0.0028261754108140358","0.00537109375","Yes"
"129","136.00056732524865","121.22862579786108","0.00439453125","0.00732421875","0.00146484375","2584","0.00018183380836364868","36","0.00018183380836364868","0","0.00018183380836364868","0.00018183380836364868","128:0.0031798610600704547;118:0.0024387900219579872","130:68;128:68;118:68","130:0.004589589550173134;128:0.0028261754108140358;118:0.010137198434788497","0.00439453125","Yes"
"130","322.9729925580698","16.288825214895343","0.51123046875","0.55810546875","0.46435546875","2584","","36","","0","","","","129:68;131:68","129:0.004589589550173134;131:0.004487296630354853","0.51123046875","Yes"
"131","349.56995094781934","199.73494565761428","0.006103515625","0.0107421875","0.00146484375","2584","0.00026864448116555663","36","0.00026864448116555663","0","0.00026864448116555663","0.00026864448116555663","138:0.0017428829346396724;132:0.0019218383974525244","138:68;130:68;132:68","138:0.0013452404990684785;130:0.004487296630354853;132:0.0017342174330906013","0.006103515625","Yes"
"132","342.4869069472612","82.94059294933098","0.006591796875","0.01025390625","0.0029296875","2584","0.0003388890523385067","36","0.0003388890523385067","0","0.0003388890523385067","0.0003388890523385067","133:0.0025999576632431964;131:0.0019218383974525244","133:68;131:68","133:0.002523816062581785;131:0.0017342174330906013","0.006591796875","Yes"
"133","187.3483449952675","186.16000365243542","0.00927734375","0.01806640625","0.00048828125","2584","0.00045958506311979974","36","0.00045958506311979974","0","0.00045958506311979974","0.00045958506311979974","132:0.0025999576632431964;134:0.003476661775668688","132:68;134:80;119:68","132:0.002523816062581785;134:0.0031427677330529147","0.00927734375","Yes"
"134","344.9343365051381","140.13602363606253","0.009765625","0.015625","0.00390625","2584","0.0002849805448673865","36","0.0002849805448673865","0","0.0002849805448673865","0.0002849805448673865","133:0.003476661775668688;135:0.004190009247314136","133:80;135:68","133:0.0031427677330529147;135:0.002231279330389163","0.009765625","Yes"
"135","441.57847388591546","91.73259142432097","0.041015625","0.02587890625","0.05615234375","2584","0.0002075917537240188","36","0.0002075917537240188","0","0.0002075917537240188","0.0002075917537240188","134:0.004190009247314136;139:0.0015635598028008457","134:68;139:68","134:0.002231279330389163;139:0.0014947921829378263","0.041015625","Yes"
"136","210.59638629988402","158.49671236667055","0.007080078125","0.01171875","0.00244140625","2584","0.0005541110372455512","36","0.0005541110372455512","0","0.0005541110372455512","0.0005541110372455512","123:0.0030238686250486924;143:0.00194889789836733","123:68;143:68","123:0.0029685682097094768;143:0.002315139764463514","0.007080078125","Yes"
"137","174.83651531076634","157.78924327575118","0.012451171875","0.0234375","0.00146484375","2584","0.0006127463857062481","36","0.0006127463857062481","0","0.0006127463857062481","0.0006127463857062481","147:0.002764611985615506;127:0.002845076582471101","147:68;127:68","147:0.0017204573091769704;127:0.0014507511843198373","0.012451171875","Yes"
"138","246.52838191198015","141.34093245373563","0.010498046875","0.0146484375","0.00634765625","2584","0.0004654009789218929","36","0.0004654009789218929","0","0.0004654009789218929","0.0004654009789218929","151:0.002795099679399643;131:0.0017428829346396724","151:68;131:68","151:0.003082275552641345;131:0.0013452404990684785","0.010498046875","Yes"
"139","112.10549571836482","95.16397046409918","0.005859375","0.009765625","0.001953125","2584","0.00015324098797878113","36","0.00015324098797878113","0","0.00015324098797878113","0.00015324098797878113","155:0.00197807553997148;135:0.0015635598028008457","155:80;135:68","155:0.0019151809672903752;135:0.0014947921829378263","0.005859375","Yes"
"140","238.14870600749126","37.29789588478354","0.006591796875","0.00927734375","0.00390625","2584","0.00035498367547479465","36","0.00035498367547479465","0","0.00035498367547479465","0.00035498367547479465","141:0.0030685537845534794","141:68","141:0.0027547207066974944","0.006591796875","Yes"
"141","398.348836956979","274.54221202464237","0.03271484375","0.0244140625","0.041015625","2584","0.000533990863346448","36","0.000533990863346448","0","0.000533990863346448","0.000533990863346448","140:0.0030685537845534794;142:0.001307446857740563","140:68;142:68","140:0.0027547207066974944;142:0.0012278011876629413","0.03271484375","Yes"
"142","197.03369429998583","203.33768137573023","0.027099609375","0.021484375","0.03271484375","2584","0.00026956162005228244","36","0.00026956162005228244","0","0.00026956162005228244","0.00026956162005228244","143:0.0014741835527232183;141:0.001307446857740563","143:68;141:68","143:0.0020703468213183196;141:0.0012278011876629413","0.027099609375","Yes"
"143","163.8280056913191","57.14809489242021","0.0185546875","0.02880859375","0.00830078125","2584","0.00024802428359808833","36","0.00024802428359808833","0","0.00024802428359808833","0.00024802428359808833","142:0.0014741835527232183;144:0.011498030653170371;136:0.00194889789836733","142:68;144:68;136:68","142:0.0020703468213183196;144:0.002371490543335547;136:0.002315139764463514","0.0185546875","Yes"
"144","119.33059703878719","50.95155994930722","0.011962890625","0.02392578125","0","2584","0.0007824837134492316","36","0.0007824837134492316","0","0.0007824837134492316","0.0007824837134492316","145:0.0038792812536445065;143:0.011498030653170371","145:68;143:68","145:0.004797189380390671;143:0.002371490543335547","0.011962890625","Yes"
"145","189.45349744515937","152.99167154303774","0.09326171875","0.18212890625","0.00439453125","2584","0.000985970982420369","36","0.000985970982420369","0","0.000985970982420369","0.000985970982420369","144:0.0038792812536445065;146:0.002011785251726128","144:68;146:68","144:0.004797189380390671;146:0.0022650881861729644","0.09326171875","Yes"
"146","99.48775012606363","57.875650160450384","0.006591796875","0.00830078125","0.0048828125","2584","0.0002359134720904432","36","0.0002359134720904432","0","0.0002359134720904432","0.0002359134720904432","145:0.002011785251726128;147:0.002395437192249855","145:68;147:68","145:0.0022650881861729644;147:0.0020842144399233486","0.006591796875","Yes"
"147","435.35852033320845","179.9890502288493","0.00341796875","0.00439453125","0.00244140625","2584","0.0004166741019136434","36","0.0004166741019136434","0","0.0004166741019136434","0.0004166741019136434","148:0.0021552835772049306;137:0.002764611985615506;146:0.002395437192249855","148:68;137:68;146:68","148:0.0019096424803237422;137:0.0017204573091769704;146:0.0020842144399233486","0.00341796875","Yes"
"148","264.2281857198651","104.12941152953458","0.005615234375","0.0078125","0.00341796875","2584","0.00016523199599683343","36","0.00016523199599683343","0","0.00016523199599683343","0.00016523199599683343","147:0.0021552835772049306;149:0.001624233158917271","147:68;149:68","147:0.0019096424803237422;149:0.0018327308555594335","0.005615234375","Yes"
"149","68.76075108558432","47.638347614900454","0.01220703125","0.01708984375","0.00732421875","2584","0.00018146335371315572","36","0.00018146335371315572","0","0.00018146335371315572","0.00018146335371315572","150:0.002046284825855116;148:0.001624233158917271","150:68;148:68","150:0.0015632811939929048;148:0.0018327308555594335","0.01220703125","Yes"
"150","132.00911106429817","47.12555589865374","0.01611328125","0.0283203125","0.00390625","2584","0.000320393920737498","36","0.000320393920737498","0","0.000320393920737498","0.000320393920737498","149:0.002046284825855116;151:0.004345236381630091","149:68;151:68","149:0.0015632811939929048;151:0.003749838274010403","0.01611328125","Yes"
"151","215.37995588608572","72.4974154530647","0.006591796875","0.01171875","0.00146484375","2584","0.00039453514753690603","36","0.00039453514753690603","0","0.00039453514753690603","0.00039453514753690603","138:0.002795099679399643;152:0.031982709163378475;150:0.004345236381630091","138:68;152:68;150:68","138:0.003082275552641345;152:0.028183510980669374;150:0.003749838274010403","0.006591796875","Yes"
"152","187.46872482368158","130.786310895926","0.017578125","0.02587890625","0.00927734375","2584","0.00013663938368089427","36","0.00013663938368089427","0","0.00013663938368089427","0.00013663938368089427","151:0.031982709163378475;153:0.002820485781233395","151:68;153:68","151:0.028183510980669374;153:0.0028365887660315725","0.017578125","Yes"
"153","205.41296338282493","198.40575441364504","0.009033203125","0.01513671875","0.0029296875","2584","0.0003224140703015238","36","0.0003224140703015238","0","0.0003224140703015238","0.0003224140703015238","152:0.002820485781233395;154:0.002127364773326673","152:68;154:68","152:0.0028365887660315725;154:0.001969098574769873","0.009033203125","Yes"
"154","287.7058930574061","21.012210207706374","0.009521484375","0.015625","0.00341796875","2584","0.00043516731192613794","36","0.00043516731192613794","0","0.00043516731192613794","0.00043516731192613794","153:0.002127364773326673;155:0.002106690211119533","153:68;155:68","153:0.001969098574769873;155:0.001840185119639931","0.009521484375","Yes"
"155","352.84391249604215","146.2554238086977","0.005126953125","0.0078125","0.00244140625","2584","0.00030210036150388794","36","0.00030210036150388794","0","0.00030210036150388794","0.00030210036150388794","139:0.00197807553997148;154:0.002106690211119533","139:80;154:68","139:0.0019151809672903752;154:0.001840185119639931","0.005126953125","Yes"
